age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,nativecountry
53,7,11,10,4,4,0,4,0,0,0,40,38
23,3,11,14,2,11,0,4,1,0,0,40,38
34,3,12,15,2,9,3,4,1,0,0,40,38
23,1,1,9,3,5,0,4,1,0,0,40,38
29,3,15,9,4,0,0,4,0,0,0,12,2
18,0,15,10,2,11,1,4,1,0,0,40,38
25,3,14,9,0,2,1,4,1,0,0,30,38
45,3,5,9,2,7,2,4,1,99999,0,40,38
36,3,9,13,3,2,3,4,1,0,0,40,38
26,7,11,13,2,9,0,4,1,0,0,40,38
43,3,11,11,2,9,0,4,1,2202,0,70,38
22,3,11,8,5,6,0,4,0,0,0,32,38
43,1,9,6,4,3,0,4,0,0,0,50,38
33,3,11,7,4,12,5,4,1,0,0,40,38
19,3,11,13,2,7,0,1,1,0,0,40,38
34,4,0,11,2,11,3,4,1,0,0,40,38
46,3,0,10,2,11,4,2,1,0,0,40,38
37,3,11,9,4,11,0,4,1,0,0,30,38
54,3,11,16,2,9,3,4,1,0,0,38,38
47,1,1,13,4,5,3,2,1,0,0,40,12
25,0,15,8,4,5,1,4,0,0,0,40,38
44,3,11,10,2,2,0,4,1,0,0,40,38
40,1,9,13,0,0,4,4,0,0,0,40,38
58,7,11,9,2,2,3,2,0,0,0,40,29
26,6,9,9,2,9,1,4,0,0,1944,45,38
59,3,1,9,0,3,3,4,1,15024,0,50,38
27,3,11,10,2,4,1,4,1,0,0,12,2
35,3,11,13,2,14,5,4,1,0,0,35,38
23,3,11,15,2,11,1,4,0,0,0,40,38
39,3,9,10,2,5,4,4,0,0,0,20,12
25,3,9,9,4,7,1,4,0,0,0,40,38
45,0,11,16,2,5,1,4,1,0,0,10,38
42,3,8,9,4,9,4,4,1,0,0,50,38
41,3,9,9,2,3,1,4,1,0,0,40,38
21,3,14,13,2,3,1,4,1,0,0,60,38
35,3,5,9,2,10,0,4,1,0,0,40,38
68,3,15,10,3,7,1,4,1,0,0,40,38
27,3,7,4,2,9,3,4,1,0,0,40,38
55,3,11,13,2,11,0,4,1,0,0,40,38
36,3,11,9,0,4,4,4,0,0,0,40,38
23,1,11,5,2,2,0,2,1,0,0,18,25
31,3,9,9,2,11,4,4,0,0,0,36,38
69,1,11,14,2,11,3,4,0,0,0,15,38
31,3,11,9,2,11,0,2,1,0,0,40,38
39,5,8,11,2,2,1,2,1,0,0,45,38
43,3,11,10,0,0,0,4,1,0,0,80,38
19,3,15,13,2,9,3,4,0,0,0,40,38
24,5,11,9,4,3,0,4,1,0,0,40,38
47,3,1,14,4,2,1,4,1,0,0,40,38
38,3,9,16,2,13,1,4,1,0,0,40,38
19,3,12,13,2,11,1,4,1,0,0,40,38
40,7,9,14,4,2,0,4,1,0,0,38,39
59,1,5,13,4,12,3,4,1,0,0,6,38
66,3,11,10,2,4,1,4,0,0,0,40,38
39,4,15,2,2,2,0,4,1,0,0,45,38
49,3,15,10,2,0,0,4,0,0,0,20,38
22,3,9,9,2,6,4,4,1,0,0,40,38
26,3,11,13,4,14,1,4,1,0,0,29,38
61,3,8,10,0,14,4,4,1,0,0,40,38
43,3,11,10,2,11,1,4,1,0,0,40,38
55,3,11,9,2,3,0,1,1,0,0,40,38
23,3,8,9,5,12,1,2,1,0,0,10,30
55,3,0,15,2,3,0,4,0,5178,0,40,40
28,3,9,9,2,12,4,4,1,0,0,40,38
23,3,15,14,5,4,3,4,1,0,0,40,38
51,7,9,10,2,2,5,4,1,0,0,40,38
72,3,11,12,4,5,2,4,1,0,0,40,38
70,3,15,10,2,6,0,4,0,0,0,15,39
63,3,11,13,6,6,4,4,1,0,2415,40,13
21,3,9,13,2,2,0,4,1,0,0,40,38
27,3,12,14,4,3,0,1,1,0,0,45,38
50,3,11,9,4,9,2,4,1,0,0,40,38
74,3,9,12,2,4,1,4,1,0,0,40,38
48,3,12,9,4,0,0,4,1,7688,0,55,38
24,3,11,10,4,4,0,4,1,0,0,40,2
29,3,7,13,2,0,0,4,1,0,0,40,38
46,3,15,13,2,3,1,4,0,0,0,50,38
35,3,9,11,2,5,1,4,0,0,0,45,38
24,3,1,9,4,7,5,4,0,0,0,65,38
27,3,15,9,4,0,4,4,1,4386,0,40,38
30,3,11,9,2,10,5,4,1,0,0,20,8
46,1,11,9,4,9,0,4,1,0,0,40,32
24,3,9,10,2,9,0,4,1,0,0,40,38
29,3,11,10,4,0,0,4,1,0,0,32,38
40,3,11,9,2,7,0,4,1,0,0,50,25
43,3,11,13,4,5,1,4,0,0,0,35,29
30,3,9,9,4,3,0,4,1,0,0,40,38
63,3,15,13,2,9,3,4,1,0,0,55,38
27,3,8,11,2,11,5,4,1,20051,0,40,25
35,3,9,10,0,9,0,4,1,0,0,40,38
35,1,9,6,4,9,0,4,1,0,0,40,38
28,5,11,13,2,13,5,2,1,0,0,40,38
50,3,11,9,2,3,0,4,1,0,0,40,38
34,3,15,10,2,13,0,4,1,0,0,80,38
29,3,15,10,6,13,3,4,1,0,0,40,38
37,7,9,10,0,0,0,2,1,0,0,20,38
31,3,11,10,2,9,1,4,1,0,1590,43,38
32,4,7,9,2,7,4,4,1,0,0,48,38
60,3,15,10,2,0,3,4,0,0,0,40,38
35,3,15,10,6,10,0,4,1,2829,0,40,38
39,3,11,14,2,9,0,4,1,0,0,37,38
42,3,11,13,2,3,2,4,0,0,0,45,38
50,0,15,7,2,4,0,1,1,14084,0,40,25
42,1,11,10,0,7,0,4,1,0,0,40,30
35,3,1,14,2,4,4,4,1,0,0,40,38
27,1,11,13,2,11,0,4,1,0,1876,16,38
42,5,11,12,6,6,4,4,1,7298,0,20,38
46,3,2,13,2,2,0,4,1,0,0,40,38
34,3,15,13,0,9,1,4,1,0,0,40,38
38,4,11,10,4,0,0,4,1,0,0,32,38
45,3,0,11,4,2,3,4,0,14344,0,60,25
28,7,11,5,4,2,0,4,1,0,0,30,38
19,3,1,2,4,0,4,4,1,0,0,20,38
40,5,6,10,4,2,1,1,1,0,0,42,38
44,1,15,9,0,7,0,4,1,0,0,40,38
25,6,6,8,4,11,3,4,0,0,0,40,38
44,1,15,13,4,3,0,4,1,0,0,55,38
47,3,15,9,0,2,1,4,1,2463,0,40,38
25,3,15,4,2,11,3,4,1,0,0,43,38
34,3,2,10,4,7,5,4,1,0,0,40,38
26,5,15,13,4,11,5,4,1,0,0,45,38
38,3,2,12,0,9,1,1,1,0,0,30,35
27,3,9,13,4,11,0,4,0,0,0,50,38
38,3,15,15,2,14,0,4,0,0,0,35,38
17,3,11,5,4,7,0,4,0,0,0,40,38
29,3,15,9,4,2,5,4,1,0,0,40,38
29,3,8,4,2,2,0,4,1,0,0,40,38
29,5,11,9,0,14,4,4,0,0,0,40,38
32,3,10,12,2,0,4,2,1,0,0,40,38
67,5,11,7,2,0,4,4,0,0,0,60,38
40,1,1,11,2,11,4,4,1,0,0,50,38
61,3,9,13,2,10,0,4,1,0,0,50,38
59,3,15,13,2,10,0,4,0,0,0,20,38
55,4,11,10,0,9,0,4,1,0,0,16,38
36,1,9,9,0,11,1,4,0,0,0,40,38
39,3,11,9,4,14,3,4,0,0,625,40,38
42,3,11,9,2,7,0,4,1,0,0,17,38
41,3,11,9,2,11,1,4,1,0,0,40,38
32,3,11,9,5,9,0,4,1,0,0,40,38
24,3,12,9,0,3,5,4,0,0,0,40,38
18,3,7,9,5,0,3,4,1,0,0,40,38
47,3,9,9,4,0,0,4,0,3325,0,45,38
44,3,15,10,2,0,0,2,1,0,1408,40,38
38,3,11,10,2,9,0,4,0,0,0,40,38
29,3,15,13,0,9,1,0,0,0,0,40,38
57,3,7,13,4,3,0,4,1,0,0,40,38
52,3,11,14,0,12,4,4,0,0,1902,25,38
31,3,1,10,2,11,3,4,1,0,1902,60,38
42,3,11,9,2,13,4,0,0,0,0,20,25
25,3,7,9,4,2,3,4,1,0,0,40,17
28,4,9,14,2,0,0,4,1,0,0,40,38
31,3,11,10,4,12,0,4,1,0,0,40,38
31,3,15,12,4,7,3,0,0,15024,0,40,38
24,3,15,13,2,3,1,4,1,0,0,40,38
43,3,2,9,4,2,1,4,1,15024,0,40,38
21,3,11,13,4,0,4,4,1,0,0,45,38
37,3,11,7,2,9,0,4,0,0,0,28,38
34,0,11,9,5,14,1,4,1,0,0,40,38
35,3,11,10,4,2,1,4,0,0,0,20,38
25,3,11,10,4,0,0,4,1,0,0,35,38
52,6,11,13,2,11,0,4,0,0,0,20,38
37,3,9,13,4,9,3,4,1,0,0,99,38
31,3,4,9,6,9,1,4,1,0,0,45,38
33,3,11,9,2,7,0,4,1,0,0,40,38
72,6,7,6,4,7,0,4,1,0,0,40,38
36,3,12,9,4,4,0,4,1,0,0,45,39
19,3,9,13,4,9,1,4,1,0,1740,40,38
40,3,1,10,2,9,0,1,0,0,1590,40,38
55,3,11,13,2,13,3,4,0,2407,0,35,13
37,5,11,10,4,14,0,4,0,0,0,25,38
49,3,11,10,2,9,1,4,0,0,0,32,38
40,3,15,9,3,0,1,4,0,0,0,40,23
43,3,7,12,2,3,2,4,1,0,1977,50,38
41,7,15,10,4,7,0,4,1,0,0,45,38
34,1,9,6,2,5,0,4,1,0,0,40,38
58,3,15,12,2,13,0,4,0,0,0,12,38
63,3,11,13,2,13,0,4,1,0,0,40,38
42,3,11,10,4,9,1,4,1,0,0,40,38
27,3,9,13,2,9,1,4,1,0,0,40,38
23,3,12,12,4,11,0,4,0,0,0,30,38
36,5,8,10,2,3,1,2,1,0,0,40,38
40,7,15,9,2,2,0,4,1,0,0,75,1
25,3,12,6,4,3,4,0,1,0,0,40,38
40,3,3,10,2,7,3,1,1,0,0,46,38
40,7,8,11,2,3,1,4,1,0,0,85,38
27,3,11,1,4,2,1,4,1,0,0,40,38
33,3,15,9,4,11,0,2,1,0,0,48,38
29,3,9,14,2,0,3,4,1,0,0,40,38
20,1,15,15,0,2,0,4,0,0,0,60,38
32,5,11,10,2,9,0,4,1,0,0,30,38
44,3,11,13,4,3,0,1,1,0,0,45,38
30,3,11,7,2,3,0,4,0,0,0,12,38
51,3,5,10,4,5,4,4,1,0,0,40,38
56,5,5,13,2,0,1,4,1,0,1590,38,38
35,5,15,11,2,2,5,4,0,0,0,40,38
58,3,9,10,0,9,4,4,0,0,0,45,38
25,3,7,10,2,13,2,4,1,0,0,35,38
22,3,9,11,4,11,0,4,1,2176,0,40,38
41,3,10,10,2,8,1,4,1,0,0,99,38
48,3,12,11,4,9,1,0,1,0,0,35,5
64,7,11,9,4,3,0,2,0,0,0,40,38
19,3,9,12,4,11,0,4,1,0,0,40,38
36,5,1,10,0,3,0,4,1,0,0,40,38
56,3,11,6,0,0,0,4,0,0,0,50,38
45,3,9,9,4,5,1,4,1,0,0,40,38
31,3,15,16,2,2,5,4,1,0,0,50,38
39,3,15,12,4,0,0,0,0,0,0,50,38
39,3,0,10,2,7,3,2,0,0,1977,40,38
21,3,9,10,2,0,1,4,0,1506,0,32,38
20,7,11,10,0,12,0,4,1,0,0,55,38
37,3,10,10,2,3,4,4,1,0,0,40,38
20,3,15,13,0,11,4,4,1,0,0,40,38
45,3,4,9,2,13,1,4,1,5013,0,40,38
20,3,15,14,2,2,3,4,1,0,0,45,38
34,3,15,10,4,12,4,4,1,0,0,15,38
34,5,15,16,2,9,3,4,0,0,0,40,38
48,5,15,13,2,3,1,4,0,0,0,38,38
60,3,8,10,2,12,0,4,1,0,0,40,41
62,3,10,13,0,5,0,4,1,15024,0,60,38
49,6,10,9,6,11,3,4,1,0,0,44,38
32,3,4,10,4,5,0,3,1,0,0,24,38
40,0,8,9,4,13,1,1,1,0,0,45,38
30,3,11,4,4,0,4,4,1,0,0,40,38
33,1,11,10,2,3,0,4,0,0,0,45,1
19,3,0,9,3,2,0,4,1,0,0,48,38
51,1,8,13,4,11,1,4,0,0,0,36,32
43,7,15,4,4,6,0,4,1,0,0,35,38
47,3,11,14,0,4,0,4,1,0,0,45,38
49,7,7,13,2,7,0,4,1,0,0,45,38
60,3,9,16,2,3,5,4,1,0,0,40,41
32,3,9,12,4,0,1,4,0,0,0,20,38
33,6,12,13,2,11,1,4,1,0,0,55,25
35,3,11,10,0,2,5,4,1,0,0,40,38
60,3,0,12,2,0,0,2,1,0,0,50,38
57,7,9,10,2,7,1,4,0,0,0,30,38
18,3,11,10,6,9,4,4,1,0,0,54,38
48,0,11,9,2,7,1,4,0,0,0,38,25
25,3,12,13,4,11,0,4,0,0,0,40,38
45,5,15,14,2,2,5,4,1,0,0,40,38
41,3,8,13,4,5,0,2,1,0,0,16,38
66,3,15,13,2,5,3,4,0,0,0,44,38
66,0,9,10,1,11,0,4,1,0,0,60,38
28,4,9,9,2,3,1,4,1,0,1876,40,38
33,3,12,11,4,11,0,4,1,0,0,50,38
49,3,15,9,2,11,0,4,0,0,0,60,38
35,5,7,15,5,2,4,4,0,0,0,40,38
51,4,7,9,2,14,0,4,0,0,0,60,12
42,5,15,11,2,9,0,4,1,0,0,40,38
63,3,11,15,4,2,3,2,1,0,0,10,38
23,4,7,10,4,11,4,4,1,0,0,40,38
28,0,9,10,2,7,0,4,0,0,0,45,38
30,3,8,3,4,6,4,4,1,0,0,40,38
33,3,9,9,4,11,0,3,1,0,0,40,38
25,1,15,13,4,13,0,4,0,0,0,60,38
34,3,15,14,0,14,4,4,0,0,0,40,38
26,3,11,10,2,13,3,4,0,0,0,40,38
21,6,1,9,4,6,0,4,1,0,0,42,38
34,3,15,10,2,0,4,4,1,0,0,45,38
65,3,11,10,4,12,0,4,1,0,0,13,38
43,3,15,9,0,9,3,4,0,0,0,40,38
33,3,11,10,2,7,0,1,1,0,0,40,38
23,3,15,6,2,3,0,4,1,0,0,40,38
18,3,9,7,0,2,1,4,1,7298,0,45,38
41,3,15,7,2,0,3,4,0,0,0,40,38
42,3,9,9,4,7,0,4,0,0,0,55,38
18,1,15,4,4,0,1,4,1,0,0,40,38
30,3,11,7,2,2,1,4,0,0,0,20,4
24,3,11,14,2,9,0,4,1,0,0,40,38
35,3,1,10,2,14,3,4,0,0,0,40,38
37,3,12,9,4,3,1,4,1,0,0,40,38
36,7,6,4,0,9,0,4,0,0,0,35,38
31,3,8,5,2,6,0,4,1,0,0,40,38
41,3,9,14,2,6,5,4,1,0,0,40,38
22,3,12,13,4,6,3,4,1,0,0,40,38
32,3,6,5,2,3,3,2,1,0,0,50,20
37,3,1,9,6,6,3,4,1,0,0,40,38
40,3,11,13,2,0,5,4,1,0,0,50,38
55,3,15,5,4,12,4,4,0,0,0,20,38
46,4,5,9,2,3,3,4,1,0,0,45,38
25,1,12,14,2,6,0,4,1,0,0,40,38
30,3,10,9,0,13,0,4,0,5013,0,35,38
21,3,9,11,4,3,0,4,0,0,0,40,38
53,3,11,14,0,0,0,4,1,0,0,50,38
45,3,11,9,4,2,4,4,1,0,0,40,38
30,3,8,9,4,12,1,4,1,0,0,35,21
51,5,9,12,2,0,0,1,1,0,0,40,38
36,3,11,9,6,12,0,4,0,0,0,20,38
44,1,12,9,2,3,0,4,1,0,0,60,25
40,6,12,10,2,5,0,4,1,0,0,40,38
37,3,11,9,2,12,4,2,1,0,0,40,38
21,3,11,14,4,12,3,4,1,99999,0,40,38
19,3,15,10,2,9,5,4,0,0,0,40,38
46,0,15,10,2,11,3,4,1,0,0,48,38
64,3,11,13,4,3,0,4,0,0,1977,40,38
51,3,12,9,4,9,0,4,1,0,0,35,38
47,6,12,5,2,0,4,4,0,0,0,30,38
30,5,9,13,5,0,1,4,1,0,1602,40,38
41,3,11,11,2,13,0,4,1,0,0,25,38
48,0,2,13,2,5,5,2,0,0,0,40,38
26,3,15,13,2,7,3,4,1,0,0,40,38
31,3,8,10,2,3,3,4,1,0,0,45,38
35,3,9,9,4,3,0,4,0,0,0,45,38
30,3,11,13,3,4,3,2,1,0,0,40,38
22,3,11,16,4,2,4,2,1,0,0,75,38
49,3,15,11,4,4,1,4,1,4064,0,25,38
17,3,9,13,4,4,0,4,1,0,0,38,38
30,3,11,6,0,5,0,4,1,0,0,35,38
21,3,11,9,4,9,1,4,0,0,0,40,38
38,3,11,9,2,0,0,2,0,0,0,40,38
29,6,11,10,4,11,0,4,0,0,0,50,38
37,0,8,14,4,3,1,4,0,0,0,35,38
20,3,9,10,2,14,0,4,1,0,0,40,38
38,7,11,9,2,9,1,4,1,0,0,45,38
69,3,11,9,0,11,1,2,1,13550,0,45,38
20,3,6,10,4,9,0,4,0,0,0,15,38
30,3,5,10,2,14,0,2,0,0,0,40,38
55,3,11,9,4,11,0,4,1,0,0,50,38
38,3,11,9,4,6,1,4,1,0,0,40,38
27,3,11,10,2,7,1,2,1,0,0,40,38
36,3,15,10,6,9,0,4,0,0,0,40,38
30,3,9,9,2,5,0,4,0,0,0,35,38
35,4,12,11,4,3,1,4,1,0,0,25,32
45,7,9,13,0,9,0,1,1,0,0,40,38
46,3,11,13,2,6,1,4,1,0,0,40,38
42,4,9,13,2,11,5,4,0,0,0,50,38
40,3,9,11,4,6,5,4,0,0,0,20,38
44,7,11,9,2,9,5,4,1,0,0,40,38
37,5,11,9,2,11,1,2,1,0,0,15,38
54,6,9,9,2,9,0,4,1,0,0,22,38
53,1,11,6,2,7,0,2,0,0,0,40,38
17,3,11,6,4,5,4,4,1,15024,0,40,38
34,6,1,13,4,2,1,3,1,1055,0,35,38
35,3,12,9,2,9,4,4,0,0,0,50,38
23,3,9,9,0,3,1,4,0,0,0,14,38
36,3,11,4,2,9,0,4,0,0,0,40,38
55,3,0,9,2,14,1,4,0,0,0,43,38
18,5,11,11,4,13,2,4,1,0,0,40,38
24,1,9,10,6,0,4,2,1,0,0,40,38
43,6,11,9,0,13,4,4,1,0,0,40,38
47,3,11,13,2,2,2,2,1,4386,0,40,38
44,3,0,9,2,11,1,4,0,0,0,40,38
43,3,11,13,4,9,2,3,1,0,0,40,38
52,3,11,14,2,0,2,4,1,0,0,52,38
19,3,8,14,2,10,0,4,1,0,0,40,38
47,6,11,5,2,13,1,4,1,0,0,35,38
38,0,15,9,0,9,3,4,1,0,0,40,39
40,0,7,9,4,9,3,4,0,0,0,40,38
31,3,4,12,4,2,3,2,0,0,0,40,38
22,0,12,12,2,11,3,4,1,0,0,50,38
50,6,11,9,4,0,0,4,0,0,0,15,38
36,3,11,13,4,4,4,4,1,0,0,40,38
18,3,11,13,0,0,0,4,0,0,0,40,38
39,3,9,13,2,0,1,4,1,0,0,45,38
36,1,1,12,2,6,0,4,0,0,0,40,38
40,3,15,9,4,3,1,4,0,0,0,10,38
28,5,15,9,4,4,1,4,0,0,0,55,39
31,3,1,9,2,11,4,4,1,0,0,40,38
41,7,11,6,4,9,1,4,0,0,0,40,38
53,5,11,4,4,0,3,1,0,0,0,50,38
17,3,11,3,2,11,2,4,1,0,0,15,38
39,3,8,9,5,5,0,1,0,0,0,40,38
30,3,15,9,0,2,1,4,0,0,0,25,38
21,3,9,11,2,2,3,4,1,0,0,40,38
51,3,11,7,4,13,1,4,1,0,0,3,38
28,3,15,9,4,7,3,4,1,0,0,40,38
60,3,11,10,5,7,3,4,1,0,0,40,38
24,3,15,13,2,3,0,4,1,0,0,20,25
64,3,5,10,2,0,1,1,1,0,0,40,38
25,3,9,13,2,2,0,4,0,0,0,40,38
21,3,12,9,0,11,0,4,0,0,0,40,38
54,3,0,4,0,2,1,4,0,0,0,50,38
37,3,8,13,3,0,0,4,0,0,0,40,38
44,6,11,4,2,9,4,4,1,0,0,20,38
62,3,11,14,4,6,0,4,1,0,0,25,38
33,3,15,10,0,6,0,4,1,0,0,40,38
77,5,11,14,4,9,0,4,1,0,0,21,38
40,3,11,9,4,9,0,4,1,0,0,15,38
55,3,8,10,2,3,1,4,1,0,0,55,38
51,3,11,9,2,11,0,4,1,0,0,20,38
53,3,0,9,0,2,3,4,1,0,0,40,38
60,3,8,9,2,7,3,4,0,0,0,30,38
48,3,9,6,4,0,1,4,1,0,0,40,25
25,3,9,10,2,3,5,4,1,0,0,3,38
42,3,15,11,4,0,4,4,0,0,0,37,38
32,7,9,9,4,9,1,4,1,0,0,85,38
50,1,15,13,4,9,1,4,0,0,0,40,38
27,3,10,10,2,0,0,2,0,0,0,30,38
22,3,11,9,0,13,0,4,1,0,0,40,38
53,3,15,7,2,7,1,4,1,0,0,32,38
66,3,15,16,2,3,1,1,1,0,0,65,38
25,6,15,5,4,0,1,4,0,0,0,40,38
26,3,0,10,4,0,1,2,1,0,0,40,38
40,3,11,10,2,7,3,4,1,0,0,40,38
73,3,11,13,5,7,0,4,1,0,0,27,38
20,3,11,10,2,3,4,1,1,0,0,40,38
25,7,4,13,4,11,0,1,0,0,0,40,38
44,3,11,9,4,3,0,4,1,0,0,40,38
28,1,2,11,2,3,3,4,1,0,0,40,38
47,3,9,13,0,12,1,4,0,0,0,40,38
22,3,10,14,2,7,3,4,0,594,0,40,38
38,3,4,10,4,7,0,4,1,0,0,40,38
22,3,0,10,0,2,1,4,0,0,0,50,38
46,3,1,9,2,9,1,4,1,0,0,45,38
46,3,11,14,2,11,1,4,1,0,0,40,13
29,3,12,9,4,10,0,4,1,0,0,40,38
35,3,15,10,2,11,4,4,1,0,0,60,38
19,1,12,10,2,6,3,4,0,0,0,40,38
18,7,15,9,4,4,3,4,1,0,0,30,38
40,1,11,10,2,9,0,4,1,0,0,38,38
58,3,11,11,2,9,5,2,1,0,0,30,38
61,3,0,9,4,12,0,4,1,0,0,40,38
30,0,15,13,4,9,4,2,0,7688,0,40,38
21,5,9,9,2,5,1,4,1,0,0,40,38
22,3,15,6,0,3,3,4,0,0,0,40,38
69,0,8,9,0,9,4,4,1,4650,0,40,38
20,3,15,10,0,14,5,4,1,0,0,40,38
70,3,6,13,2,11,3,4,1,0,0,40,38
27,0,11,9,4,2,4,4,0,0,0,40,38
53,3,12,9,2,5,4,4,1,0,0,40,39
44,3,9,13,4,11,1,4,0,0,0,45,38
42,3,12,9,2,2,0,4,1,0,0,18,38
24,3,9,13,2,7,0,4,1,0,0,45,38
35,3,9,13,4,5,0,2,1,0,0,40,38
29,3,9,6,2,13,5,4,1,0,0,40,38
31,3,15,13,2,2,3,4,1,0,0,40,8
51,6,11,13,4,9,1,4,0,0,0,40,38
34,3,5,11,2,12,1,4,1,0,0,30,31
25,3,11,10,2,7,0,4,1,0,0,40,38
25,3,11,10,2,9,0,4,1,3103,0,20,38
20,6,11,14,4,10,0,4,1,7688,0,4,38
56,3,6,13,0,2,0,4,1,0,0,42,38
22,5,9,9,4,5,0,4,0,15024,0,40,38
22,3,9,6,2,9,0,4,0,0,0,39,38
21,3,15,6,2,11,1,4,0,0,0,50,38
38,3,8,13,5,14,1,1,1,0,0,50,40
28,3,11,9,6,7,0,2,1,0,1977,25,38
33,3,15,16,2,2,3,4,0,0,0,30,38
17,3,11,10,4,2,1,4,0,0,0,20,38
26,5,9,9,2,12,3,4,1,0,0,40,39
19,3,9,9,4,0,0,4,1,0,0,40,38
19,3,11,9,4,2,1,4,1,2635,0,50,38
45,3,8,9,4,5,0,4,1,4650,0,40,38
30,3,15,7,2,6,0,1,0,0,0,40,38
37,1,11,9,2,9,0,0,1,0,0,40,38
56,1,11,13,0,11,4,4,1,0,0,40,38
32,3,11,10,2,9,0,1,1,0,0,40,38
40,3,1,11,2,6,1,4,1,0,0,40,38
43,6,8,9,2,7,1,2,1,0,0,40,4
38,3,15,13,2,9,2,4,1,0,0,34,38
55,3,15,9,2,11,4,4,0,0,0,40,38
36,3,11,9,0,14,3,4,0,0,0,40,39
33,1,15,11,4,9,1,2,1,0,0,40,38
35,3,12,10,4,3,0,4,0,0,0,48,39
47,3,15,9,2,5,1,1,1,0,0,40,38
41,5,9,10,4,2,3,4,1,0,0,20,38
62,5,11,13,4,2,0,4,1,0,0,44,38
62,4,11,13,2,9,0,1,1,0,0,40,38
81,3,5,13,2,3,0,4,0,0,0,17,38
51,3,11,10,2,9,3,2,1,0,0,40,38
19,6,11,10,4,3,4,4,1,0,0,40,38
23,1,11,9,4,12,1,4,1,0,0,50,38
19,3,11,13,2,11,1,4,0,0,0,40,38
40,3,15,10,4,11,4,4,0,0,0,20,39
32,3,11,9,2,7,5,4,1,0,0,52,38
21,3,11,10,4,4,1,4,1,0,0,25,38
25,4,12,9,2,5,1,4,1,0,0,55,38
38,3,10,9,2,9,3,4,1,0,625,20,38
28,3,11,13,2,9,1,4,1,0,0,40,39
54,3,9,13,4,7,1,4,0,0,0,34,38
46,4,7,9,5,2,1,4,0,0,0,25,38
67,1,10,10,0,11,0,2,1,0,0,3,25
29,3,6,9,5,2,3,4,0,0,0,20,38
23,3,15,7,2,14,3,4,1,0,0,24,38
66,4,5,10,2,2,1,4,0,0,0,25,38
62,3,11,10,4,9,4,4,1,0,0,35,38
45,3,9,10,2,7,5,2,1,0,0,40,38
18,3,8,13,2,9,0,4,1,0,0,40,38
24,0,6,10,0,12,0,4,1,0,2179,40,35
27,0,9,10,0,0,4,4,0,0,0,80,38
76,3,15,14,0,9,0,4,0,0,0,40,38
36,7,15,9,4,9,3,2,1,0,0,25,38
38,3,9,10,5,5,1,4,1,0,0,40,38
38,4,12,12,4,9,3,4,0,0,0,40,38
33,3,9,7,2,0,0,4,0,0,0,32,38
50,3,1,12,2,14,3,4,1,0,0,40,38
35,3,7,13,0,11,4,3,1,0,0,40,31
47,0,8,10,2,3,0,4,1,0,0,44,38
54,3,11,9,2,5,1,4,0,0,0,60,38
21,3,15,9,2,9,0,4,1,0,0,40,38
34,3,11,9,4,4,3,4,0,0,0,60,38
29,3,15,14,5,0,0,4,0,0,0,45,38
63,1,15,9,4,12,5,4,1,0,0,50,38
48,3,12,6,4,2,0,4,0,0,0,25,38
37,6,11,10,0,12,3,4,1,0,0,60,29
64,3,9,13,2,0,3,4,1,0,0,50,38
65,3,15,13,4,2,4,1,1,0,0,44,38
50,5,12,13,4,0,0,4,1,0,0,40,13
32,3,9,10,2,9,1,2,0,0,1902,30,38
28,3,11,10,2,2,1,4,1,0,0,28,38
24,5,15,9,4,3,0,4,0,0,0,40,13
43,7,11,14,2,11,3,4,0,0,0,40,38
38,3,15,9,2,3,1,0,1,0,0,45,38
24,1,11,10,2,5,0,4,1,0,0,40,38
49,3,7,10,5,4,4,4,1,0,0,35,40
20,3,11,9,5,2,0,4,0,0,0,35,38
40,6,11,8,2,2,0,4,1,0,0,20,38
24,0,7,12,6,11,3,4,1,10520,0,37,38
47,3,15,10,0,3,3,1,1,0,0,40,38
22,3,1,9,2,2,3,4,0,0,0,50,38
43,3,12,10,4,3,1,4,0,0,0,45,38
39,3,11,9,4,0,2,4,1,0,0,40,38
38,3,15,9,2,7,0,4,1,0,0,35,38
36,3,15,13,4,5,0,4,0,0,0,40,38
66,3,11,11,2,9,2,4,1,0,0,48,38
48,3,14,10,2,7,0,4,1,0,0,46,38
30,3,11,13,2,3,0,4,0,0,0,40,38
41,3,11,13,5,2,0,4,0,0,1876,40,38
34,3,15,7,2,7,1,4,1,2414,0,35,38
35,3,11,14,2,2,3,4,1,7298,0,45,38
51,3,5,11,3,13,0,4,1,0,0,48,38
37,3,12,13,4,6,0,4,1,0,0,60,38
19,3,11,10,4,7,3,4,0,0,0,40,38
48,3,11,10,2,7,3,4,1,0,0,50,38
23,5,9,10,2,11,4,4,1,0,0,20,38
37,3,9,10,4,2,1,4,1,0,0,40,38
41,3,12,13,5,12,0,4,1,0,0,24,5
31,3,5,9,2,9,0,4,0,0,0,45,38
18,5,2,12,2,2,1,4,1,0,0,40,38
18,3,15,10,0,2,5,4,0,0,0,40,38
18,3,15,9,2,7,1,4,1,0,1844,60,38
56,3,15,13,2,3,1,4,1,0,0,40,38
29,3,15,9,4,11,1,4,1,0,0,24,38
31,3,15,9,4,3,0,4,1,0,0,40,38
37,1,14,15,0,10,0,4,0,0,0,45,38
